codprov,coddepto,depto,circuito,mesa,electores,nulos,blancos,01002,00999,01000,01001,01005,01004,00998,01003,00997,01006
05,004,MERCEDES,02064,055497,0,0,15,137,0,5,0,69,18,1,5,4,2
05,005,ESQUINA,02071,055610,0,0,1,137,0,12,0,44,20,3,5,6,11
05,007,SANTO TOMÉ,02089,055849,0,0,25,137,3,1,5,27,38,4,8,8,5
05,007,SANTO TOMÉ,02089,055862,0,0,2,137,0,2,2,17,32,7,10,8,8
05,008,PASO DE LOS LIBRES,02093,055931,0,0,2,137,0,5,1,56,24,2,13,4,6
05,008,PASO DE LOS LIBRES,02093,055971,0,0,31,137,0,1,2,31,22,4,12,9,7
05,008,PASO DE LOS LIBRES,02093,056003,0,0,0,137,0,0,0,48,26,7,14,6,6
05,011,BELLA VISTA,02112,056225,0,0,1,137,0,5,0,40,42,6,3,6,4
05,015,SALADAS,02141,056466,0,0,4,137,0,12,0,74,17,0,0,12,7
05,018,MBURUCUYÁ,02157,056567,0,0,29,137,0,31,2,51,14,0,3,3,0
05,023,SAN MIGUEL,02188,056796,0,0,3,137,0,15,0,30,16,0,7,5,17
05,001,CAPITAL,02038,054634,0,0,1,136,2,4,2,31,27,7,0,6,12
05,001,CAPITAL,02041,054701,0,0,0,136,1,2,5,51,23,2,15,8,8
05,001,CAPITAL,02041,054717,0,0,20,136,0,5,3,30,23,5,18,7,2
05,001,CAPITAL,02041,054719,0,0,2,136,1,5,1,24,45,2,19,8,3
05,001,CAPITAL,02044,054987,0,0,0,136,1,4,1,47,23,9,9,8,11
05,001,CAPITAL,02044,055009,0,0,30,136,1,4,0,26,35,8,13,5,6
05,001,CAPITAL,02044,055033,0,0,3,136,0,3,0,33,24,6,4,4,17
05,001,CAPITAL,02045,055073,0,0,20,136,2,3,0,46,33,3,9,7,4
05,001,CAPITAL,02046,055134,0,0,20,136,0,5,0,34,38,4,14,7,12
05,002,GOYA,02051,055194,0,0,8,136,0,1,0,19,7,6,0,1,1
05,002,GOYA,02054,055226,0,0,17,136,0,4,1,36,34,5,10,4,5
05,003,CURUZÚ CUATIÁ,02058,055402,0,0,27,136,0,2,0,55,30,4,0,5,5
05,004,MERCEDES,02065,055564,0,0,17,136,0,5,0,48,14,2,11,6,6
05,006,LAVALLE,02078,055709,0,0,29,136,0,1,0,64,28,1,4,9,8
05,007,SANTO TOMÉ,02089,055869,0,0,21,136,0,2,0,31,30,6,10,5,22
05,007,SANTO TOMÉ,02089,055885,0,0,26,136,0,2,0,38,28,10,8,9,7
05,008,PASO DE LOS LIBRES,02093,055927,0,0,0,136,0,3,1,52,14,4,10,7,4
05,008,PASO DE LOS LIBRES,02093,055928,0,0,2,136,0,1,3,57,30,5,12,5,4
05,008,PASO DE LOS LIBRES,02093,055950,0,0,1,136,0,2,0,45,21,0,9,7,6
05,010,SAN LUIS DEL PALMAR,02105,056147,0,0,0,136,3,7,1,70,14,8,11,4,4
05,010,SAN LUIS DEL PALMAR,02107,056179,0,0,1,136,2,3,1,38,11,0,2,3,1
05,011,BELLA VISTA,02113,056270,0,0,0,136,0,2,0,18,2,1,0,3,2
05,012,EMPEDRADO,02121,056320,0,0,1,136,1,17,0,25,12,2,1,8,1
05,014,GENERAL PAZ,02130,056390,0,0,23,136,1,36,0,34,12,0,1,1,6
05,016,SAN MARTÍN,02143,056488,0,0,5,136,0,19,0,40,41,0,0,6,8
05,017,CONCEPCIÓN,02149,056514,0,0,2,2,136,3,62,5,0,0,6,3,25
05,019,ITUZAINGÓ,02166,056657,0,0,5,136,1,11,0,44,10,0,0,1,2
05,023,SAN MIGUEL,02188,056803,0,0,31,136,2,37,0,26,11,3,11,2,14
05,001,CAPITAL,02039,054655,0,0,0,135,1,6,1,44,35,3,10,14,3
05,001,CAPITAL,02044,055028,0,0,7,135,7,6,0,35,30,1,12,11,2
05,002,GOYA,02052,055202,0,0,5,135,2,7,0,37,0,3,5,3,1
05,003,CURUZÚ CUATIÁ,02058,055386,0,0,19,135,0,2,0,33,37,3,3,5,1
05,003,CURUZÚ CUATIÁ,02059,055464,0,0,0,135,1,1,0,49,8,3,2,0,1
05,004,MERCEDES,02065,055535,0,0,26,135,0,4,5,55,12,0,3,9,3
05,004,MERCEDES,02065,055551,0,0,0,135,0,4,4,71,3,0,2,5,2
05,004,MERCEDES,02066,055584,0,0,11,135,0,1,0,38,9,0,0,11,4
05,005,ESQUINA,02071,055618,0,0,4,135,0,1,0,57,14,0,0,15,7
05,005,ESQUINA,02071,055624,0,0,0,135,2,6,1,55,19,4,16,12,4
05,006,LAVALLE,02078,055689,0,0,0,135,1,2,1,47,26,3,8,13,8
05,006,LAVALLE,02078,055693,0,0,1,135,1,1,0,62,20,2,12,7,5
05,006,LAVALLE,02078,055708,0,0,2,135,0,1,0,50,29,14,4,13,6
05,007,SANTO TOMÉ,02089,055863,0,0,0,135,0,6,0,19,37,9,16,0,9
05,007,SANTO TOMÉ,02089,055879,0,0,1,135,0,4,0,35,44,3,8,11,16
05,007,SANTO TOMÉ,02089,055905,0,0,0,135,1,5,0,28,35,1,7,7,11
05,008,PASO DE LOS LIBRES,02093,056005,0,0,0,135,0,1,0,41,28,3,16,4,6
05,008,PASO DE LOS LIBRES,02093,056013,0,0,0,135,0,1,2,50,28,3,6,10,2
05,009,MONTE CASEROS,02099,056079,0,0,0,135,0,7,0,45,24,6,5,9,2
05,009,MONTE CASEROS,02099,056080,0,0,22,135,0,5,1,48,16,5,5,14,4
05,010,SAN LUIS DEL PALMAR,02105,056148,0,0,3,135,1,6,0,59,20,3,11,5,5
05,011,BELLA VISTA,02112,056234,0,0,4,135,0,0,0,58,23,4,0,0,0
05,011,BELLA VISTA,02112,056243,0,0,9,135,0,4,0,59,29,7,6,7,7
05,013,SAN ROQUE,02123,056329,0,0,0,135,1,6,0,65,14,9,3,4,2
05,015,SALADAS,02138,056447,0,0,12,135,1,1,0,44,41,1,13,9,4
05,017,CONCEPCIÓN,02156,056562,0,0,0,135,0,11,0,76,16,3,1,1,1
05,018,MBURUCUYÁ,02157,056574,0,0,5,135,1,23,0,52,14,10,1,4,4
05,018,MBURUCUYÁ,02157,056580,0,0,1,135,0,25,1,64,15,2,0,8,1
05,020,SAUCE,02171,056703,0,0,0,135,0,13,0,59,9,4,0,3,3
05,001,CAPITAL,02042,054874,0,0,1,134,0,6,0,36,34,6,10,12,7
05,002,GOYA,02049,055165,0,0,1,134,0,2,1,69,18,4,6,4,4
05,002,GOYA,02051,055196,0,0,11,134,0,0,0,43,9,2,1,4,7
05,002,GOYA,02054,055228,0,0,9,134,0,2,1,47,34,4,6,8,7
05,002,GOYA,02054,055238,0,0,13,134,0,2,1,37,39,5,5,3,12
05,003,CURUZÚ CUATIÁ,02058,055425,0,0,13,134,0,2,1,50,25,0,13,5,8
05,003,CURUZÚ CUATIÁ,02058,055434,0,0,3,134,0,4,0,56,30,0,0,0,2
05,003,CURUZÚ CUATIÁ,02058,055436,0,0,21,134,0,4,0,51,27,1,10,9,5
05,005,ESQUINA,02071,055641,0,0,0,134,1,6,0,52,13,7,8,11,6
05,007,SANTO TOMÉ,02089,055846,0,0,0,134,3,8,0,19,40,3,15,11,16
05,008,PASO DE LOS LIBRES,02093,055917,0,0,1,134,0,1,1,43,32,4,14,4,7
05,008,PASO DE LOS LIBRES,02093,055948,0,0,28,134,0,3,2,37,26,6,13,4,5
05,008,PASO DE LOS LIBRES,02093,055992,0,0,0,134,10,1,0,49,27,1,10,10,5
05,010,SAN LUIS DEL PALMAR,02105,056155,0,0,4,134,0,3,1,56,24,5,7,13,6
05,010,SAN LUIS DEL PALMAR,02110,056186,0,0,5,134,0,0,1,8,0,1,0,0,2
05,011,BELLA VISTA,02112,056213,0,0,17,134,1,0,0,51,45,0,3,8,0
05,011,BELLA VISTA,02112,056220,0,0,0,134,2,3,0,47,31,10,3,1,0
05,012,EMPEDRADO,02117,056291,0,0,0,134,1,13,0,43,15,3,6,10,9
05,015,SALADAS,02138,056420,0,0,1,134,0,2,0,83,26,4,5,14,8
05,017,CONCEPCIÓN,02153,056528,0,0,0,134,4,3,0,41,14,4,3,0,3
05,017,CONCEPCIÓN,02154,056555,0,0,1,134,1,2,68,28,7,1,1,4,4
05,019,ITUZAINGÓ,02161,056627,0,0,2,0,2,17,134,47,22,1,16,2,7
05,023,SAN MIGUEL,02188,056798,0,0,0,134,0,19,0,29,13,4,1,4,26
05,001,CAPITAL,02044,055002,0,0,1,133,0,6,1,23,42,3,12,14,5
05,001,CAPITAL,02045,055063,0,0,15,133,2,6,0,40,36,2,11,7,3
05,002,GOYA,02056,055343,0,0,0,133,1,3,1,31,23,6,0,4,6
05,002,GOYA,02057,055366,0,0,1,133,0,2,0,43,21,2,2,9,7
05,003,CURUZÚ CUATIÁ,02058,055426,0,0,26,133,0,0,0,37,23,5,5,8,4
05,003,CURUZÚ CUATIÁ,02058,055452,0,0,14,133,1,5,0,48,19,10,10,1,5
05,004,MERCEDES,02065,055554,0,0,0,133,0,2,2,67,12,3,4,10,1
05,005,ESQUINA,02071,055599,0,0,2,133,2,13,1,42,18,4,14,0,5
05,007,SANTO TOMÉ,02089,055886,0,0,1,133,0,7,0,29,45,7,10,3,11
05,007,SANTO TOMÉ,02089,055891,0,0,1,1,0,133,0,39,30,3,8,10,10
05,007,SANTO TOMÉ,02089,055896,0,0,2,133,1,9,2,44,38,4,15,1,0
05,007,SANTO TOMÉ,02089,055908,0,0,1,133,1,4,0,30,37,7,7,10,17
05,008,PASO DE LOS LIBRES,02093,055977,0,0,0,133,0,2,2,51,24,1,7,13,1
05,009,MONTE CASEROS,02099,056082,0,0,0,133,0,6,1,42,24,3,5,10,10
05,009,MONTE CASEROS,02104,056128,0,0,20,133,0,2,0,49,18,1,3,19,16
05,009,MONTE CASEROS,02104,056129,0,0,2,133,0,1,0,65,17,7,4,4,3
05,010,SAN LUIS DEL PALMAR,02111,056188,0,0,0,133,0,1,0,30,6,0,2,0,0
05,011,BELLA VISTA,02112,056208,0,0,2,133,0,6,5,57,42,5,7,5,5
05,011,BELLA VISTA,02112,056250,0,0,0,133,0,9,0,66,37,2,2,4,2
05,011,BELLA VISTA,02112,056257,0,0,7,133,0,2,0,72,29,5,5,4,5
05,018,MBURUCUYÁ,02157,056576,0,0,0,133,0,26,4,67,13,4,3,3,3
05,019,ITUZAINGÓ,02161,056636,0,0,0,133,1,10,0,50,15,1,12,8,7
05,001,CAPITAL,02038,054608,0,0,28,132,0,8,2,20,44,5,0,8,6
05,001,CAPITAL,02039,054646,0,0,13,132,2,12,2,35,38,0,13,9,1
05,001,CAPITAL,02041,054712,0,0,21,132,2,9,1,29,34,2,12,5,5
05,001,CAPITAL,02044,055022,0,0,0,132,2,2,0,22,29,8,7,8,9
05,002,GOYA,02049,055160,0,0,0,132,0,0,1,70,23,5,8,11,8
05,002,GOYA,02054,055259,0,0,0,132,1,7,1,42,18,9,5,2,6
05,002,GOYA,02057,055360,0,0,0,132,0,1,0,0,5,2,1,26,51
05,002,GOYA,02057,055370,0,0,1,132,0,0,0,50,22,3,2,12,2
05,003,CURUZÚ CUATIÁ,02058,055407,0,0,0,132,0,3,0,36,27,0,0,0,7
05,003,CURUZÚ CUATIÁ,02058,055433,0,0,27,132,0,0,0,59,28,4,8,2,3
05,003,CURUZÚ CUATIÁ,02058,055448,0,0,0,132,0,0,1,64,24,4,7,5,5
05,004,MERCEDES,02064,055517,0,0,21,132,0,2,0,77,22,4,0,5,6
05,004,MERCEDES,02068,055591,0,0,4,132,0,3,0,43,6,4,2,4,6
05,005,ESQUINA,02071,055602,0,0,1,132,0,6,0,0,6,1,5,7,10
05,005,ESQUINA,02074,055677,0,0,1,132,2,18,0,41,1,1,1,0,3
05,007,SANTO TOMÉ,02087,055828,0,0,0,132,0,14,0,34,12,1,5,3,0
05,007,SANTO TOMÉ,02089,055842,0,0,1,132,0,0,0,40,32,0,17,12,8
05,007,SANTO TOMÉ,02089,055850,0,0,1,132,0,1,0,44,27,3,13,9,13
05,007,SANTO TOMÉ,02089,055857,0,0,1,132,1,7,0,35,30,2,7,3,14
05,007,SANTO TOMÉ,02089,055858,0,0,0,132,1,4,0,31,27,4,10,7,12
05,007,SANTO TOMÉ,02089,055894,0,0,2,132,1,4,0,20,36,5,13,2,15
05,008,PASO DE LOS LIBRES,02093,055969,0,0,0,132,0,0,8,52,20,0,0,0,5
05,008,PASO DE LOS LIBRES,02093,055996,0,0,30,132,0,1,4,42,27,0,9,7,8
05,008,PASO DE LOS LIBRES,02093,056014,0,0,2,132,0,1,1,53,28,0,13,9,5
05,009,MONTE CASEROS,02099,056084,0,0,13,132,1,7,0,56,37,5,5,6,5
05,012,EMPEDRADO,02117,056288,0,0,0,132,0,9,0,45,20,0,3,14,6
05,012,EMPEDRADO,02117,056305,0,0,0,132,0,23,0,38,17,7,4,13,2
05,013,SAN ROQUE,02125,056359,0,0,1,132,2,26,0,66,9,0,1,0,3
05,020,SAUCE,02171,056694,0,0,3,132,0,5,1,55,16,1,0,9,10
05,022,GENERAL ALVEAR,02184,056781,0,0,0,132,0,20,0,35,19,0,4,3,9
05,001,CAPITAL,02039,054642,0,0,0,131,3,2,0,46,18,10,14,6,4
05,001,CAPITAL,02044,055000,0,0,0,131,4,6,1,26,35,7,11,10,4
05,001,CAPITAL,02044,055015,0,0,28,131,0,6,0,34,24,4,17,10,16
05,001,CAPITAL,02044,055018,0,0,15,131,2,4,0,19,55,7,15,8,9
05,002,GOYA,02055,055324,0,0,2,131,1,3,1,14,15,3,4,3,2
05,002,GOYA,02057,055371,0,0,2,131,1,2,0,40,26,5,3,0,3
05,003,CURUZÚ CUATIÁ,02058,055388,0,0,1,131,0,2,1,59,40,6,4,13,4
05,003,CURUZÚ CUATIÁ,02058,055447,0,0,2,131,0,2,0,56,10,5,6,4,4
05,004,MERCEDES,02065,055559,0,0,31,131,0,7,1,66,13,3,0,2,3
05,007,SANTO TOMÉ,02089,055860,0,0,14,131,1,3,0,34,41,7,4,4,12
05,007,SANTO TOMÉ,02089,055911,0,0,13,131,1,4,0,41,49,4,8,10,10
05,008,PASO DE LOS LIBRES,02093,055945,0,0,34,131,0,1,0,46,10,1,18,6,3
05,008,PASO DE LOS LIBRES,02093,056001,0,0,27,131,2,1,2,45,13,3,14,4,8
05,009,MONTE CASEROS,02099,056062,0,0,1,131,0,8,0,55,18,6,7,5,4
05,009,MONTE CASEROS,02099,056067,0,0,32,131,0,1,0,43,30,6,9,12,4
05,009,MONTE CASEROS,02104,056125,0,0,6,131,0,4,0,63,2,5,5,14,0
05,010,SAN LUIS DEL PALMAR,02105,056161,0,0,3,131,0,5,0,53,26,10,0,5,9
05,011,BELLA VISTA,02112,056195,0,0,23,131,0,2,0,61,21,2,8,9,8
05,011,BELLA VISTA,02112,056196,0,0,2,131,0,0,0,59,20,4,5,7,4
05,012,EMPEDRADO,02119,056313,0,0,0,131,0,14,0,37,10,2,1,4,4
05,013,SAN ROQUE,02123,056330,0,0,0,131,0,8,0,44,22,3,4,6,3
05,017,CONCEPCIÓN,02154,056543,0,0,2,131,0,1,53,34,7,0,13,4,4
05,017,CONCEPCIÓN,02154,056556,0,0,0,131,0,0,46,45,17,1,8,9,4
05,019,ITUZAINGÓ,02161,056634,0,0,0,131,0,13,0,41,36,0,2,0,3
05,021,SAN COSME,02177,056727,0,0,17,131,1,7,0,70,0,2,3,3,0
05,024,ITATÍ,02195,056846,0,0,0,131,0,10,0,85,17,4,4,0,1
05,001,CAPITAL,02044,055030,0,0,16,130,1,3,0,33,40,3,14,8,11
05,001,CAPITAL,02044,055037,0,0,0,130,3,7,0,24,32,4,9,5,11
05,001,CAPITAL,02045,055062,0,0,10,130,2,5,0,40,35,8,27,7,8
05,002,GOYA,02057,055362,0,0,0,130,0,2,1,54,27,3,6,4,0
05,003,CURUZÚ CUATIÁ,02058,055385,0,0,1,130,0,2,0,40,39,6,8,4,5
05,003,CURUZÚ CUATIÁ,02058,055446,0,0,20,130,1,3,0,44,21,6,11,12,4
05,003,CURUZÚ CUATIÁ,02058,055453,0,0,2,130,0,4,0,65,21,4,7,14,2
05,004,MERCEDES,02064,055489,0,0,15,130,0,4,1,76,30,1,4,5,4
05,005,ESQUINA,02071,055614,0,0,2,130,0,0,0,44,24,6,13,2,0
05,008,PASO DE LOS LIBRES,02093,055932,0,0,16,130,0,0,1,58,35,2,13,4,5
05,008,PASO DE LOS LIBRES,02093,056002,0,0,3,130,0,0,0,40,38,3,16,7,13
05,009,MONTE CASEROS,02099,056077,0,0,0,130,0,8,0,48,21,9,8,7,4
05,009,MONTE CASEROS,02104,056121,0,0,0,130,0,0,0,90,14,9,3,13,1
05,009,MONTE CASEROS,02104,056131,0,0,0,0,130,0,0,65,22,3,4,15,3
05,010,SAN LUIS DEL PALMAR,02105,056154,0,0,45,130,1,6,1,54,27,4,12,2,7
05,011,BELLA VISTA,02112,056210,0,0,0,130,1,7,0,50,22,5,9,4,4
05,014,GENERAL PAZ,02136,056411,0,0,0,130,0,4,1,39,35,2,6,3,1
05,014,GENERAL PAZ,02136,056416,0,0,5,130,0,9,0,30,46,4,4,11,3
05,018,MBURUCUYÁ,02157,056569,0,0,24,130,0,37,3,49,9,0,11,4,4
05,023,SAN MIGUEL,02188,056793,0,0,0,130,0,27,0,18,19,3,14,8,23
05,023,SAN MIGUEL,02191,056814,0,0,1,130,0,32,0,8,2,0,3,0,2
05,001,CAPITAL,02038,054625,0,0,3,129,2,2,0,72,5,3,0,16,3
05,001,CAPITAL,02038,054636,0,0,6,129,0,27,0,43,27,3,7,10,1
05,001,CAPITAL,02039,054664,0,0,2,129,1,6,1,27,46,3,11,15,5
05,001,CAPITAL,02041,054698,0,0,36,129,0,5,0,32,32,0,19,7,5
05,001,CAPITAL,02041,054707,0,0,4,129,1,5,2,45,25,8,15,4,5
05,001,CAPITAL,02041,054723,0,0,20,129,2,6,0,49,43,4,8,8,3
05,001,CAPITAL,02041,054728,0,0,26,129,1,4,6,40,32,0,13,11,0
05,002,GOYA,02056,055348,0,0,1,129,1,3,2,58,32,6,8,9,4
05,002,GOYA,02057,055367,0,0,0,129,0,5,1,49,29,4,1,5,4
05,003,CURUZÚ CUATIÁ,02058,055420,0,0,4,129,0,3,2,69,17,0,2,14,2
05,004,MERCEDES,02064,055488,0,0,22,129,0,4,0,63,22,3,2,5,4
05,004,MERCEDES,02065,055539,0,0,3,129,0,3,2,70,17,5,9,4,2
05,006,LAVALLE,02078,055687,0,0,22,129,1,0,0,68,27,2,8,7,13
05,007,SANTO TOMÉ,02089,055889,0,0,33,129,0,5,0,28,34,4,21,4,9
05,008,PASO DE LOS LIBRES,02093,055939,0,0,2,129,0,0,0,46,25,0,0,0,5
05,008,PASO DE LOS LIBRES,02093,056006,0,0,2,129,1,0,0,31,26,2,19,3,6
05,011,BELLA VISTA,02112,056258,0,0,26,129,0,10,0,56,15,2,5,9,2
05,011,BELLA VISTA,02112,056262,0,0,6,129,0,2,1,78,24,6,8,10,6
05,016,SAN MARTÍN,02144,056497,0,0,30,129,0,20,0,24,11,0,3,1,5
05,001,CAPITAL,02038,054583,0,0,22,128,1,5,0,40,20,5,22,5,8
05,001,CAPITAL,02038,054593,0,0,30,128,0,12,1,32,37,2,10,8,10
05,001,CAPITAL,02039,054647,0,0,4,128,2,4,1,30,49,6,8,13,1
05,001,CAPITAL,02041,054704,0,0,2,128,2,4,2,41,35,1,14,10,2
05,001,CAPITAL,02041,054727,0,0,25,128,1,7,0,37,34,8,11,4,5
05,001,CAPITAL,02041,054741,0,0,0,128,0,7,3,39,25,4,12,6,4
05,001,CAPITAL,02045,055065,0,0,22,128,1,15,0,32,27,7,27,10,3
05,001,CAPITAL,02045,055067,0,0,2,128,1,0,0,49,27,7,10,3,5
05,001,CAPITAL,02046,055107,0,0,0,128,1,2,0,26,37,5,18,10,3
05,002,GOYA,02054,055246,0,0,16,128,0,3,0,50,31,8,3,6,2
05,002,GOYA,02057,055368,0,0,4,128,0,8,0,58,22,2,3,6,2
05,003,CURUZÚ CUATIÁ,02058,055423,0,0,18,128,0,2,0,52,37,0,9,15,3
05,003,CURUZÚ CUATIÁ,02058,055427,0,0,16,128,0,4,0,31,31,1,6,5,8
05,003,CURUZÚ CUATIÁ,02063,055475,0,0,1,128,0,43,0,40,4,1,0,3,3
05,004,MERCEDES,02065,055550,0,0,5,128,0,9,1,60,9,5,2,5,2
05,005,ESQUINA,02071,055597,0,0,2,128,0,18,2,37,23,0,7,4,3
05,007,SANTO TOMÉ,02089,055907,0,0,1,128,2,6,1,32,31,3,14,11,5
05,008,PASO DE LOS LIBRES,02093,055942,0,0,0,128,0,1,1,46,27,3,9,5,3
05,008,PASO DE LOS LIBRES,02093,055970,0,0,19,128,0,0,1,54,35,3,10,3,2
05,009,MONTE CASEROS,02104,056124,0,0,3,128,0,0,1,47,24,3,5,10,19
05,010,SAN LUIS DEL PALMAR,02105,056157,0,0,0,128,0,5,0,64,24,2,8,6,12
05,010,SAN LUIS DEL PALMAR,02105,056165,0,0,0,128,1,5,0,76,16,6,15,11,2
05,011,BELLA VISTA,02112,056231,0,0,2,128,0,4,0,44,25,5,8,6,7
05,015,SALADAS,02138,056422,0,0,1,128,0,4,1,44,31,7,6,5,6
05,022,GENERAL ALVEAR,02184,056773,0,0,1,128,0,18,0,44,14,3,2,8,5
05,001,CAPITAL,02037,054533,0,0,1,127,1,3,2,27,50,3,23,4,6
05,001,CAPITAL,02038,054604,0,0,1,127,3,1,1,44,34,3,10,7,3
05,001,CAPITAL,02038,054624,0,0,2,127,1,6,4,40,34,6,19,3,6
05,001,CAPITAL,02039,054665,0,0,27,127,0,5,1,34,31,4,8,16,8
05,001,CAPITAL,02044,055029,0,0,2,127,2,2,0,34,56,4,14,2,5
05,001,CAPITAL,02045,055069,0,0,0,127,1,7,0,40,27,0,22,10,5
05,001,CAPITAL,02045,055072,0,0,26,127,2,2,0,36,32,10,9,7,2
05,002,GOYA,02050,055188,0,0,0,127,2,14,0,21,1,0,0,4,7
05,002,GOYA,02050,055189,0,0,1,127,0,8,0,22,9,0,4,0,4
05,002,GOYA,02057,055372,0,0,4,127,1,0,0,54,36,9,2,4,4
05,003,CURUZÚ CUATIÁ,02058,055378,0,0,15,127,0,2,0,63,8,2,12,12,3
05,003,CURUZÚ CUATIÁ,02058,055415,0,0,1,127,0,6,0,57,17,0,13,12,3
05,003,CURUZÚ CUATIÁ,02058,055421,0,0,19,127,0,4,0,44,18,9,15,4,6
05,005,ESQUINA,02071,055600,0,0,1,127,2,5,0,55,23,1,4,7,4
05,006,LAVALLE,02080,055746,0,0,17,127,0,18,0,41,6,2,0,4,0
05,007,SANTO TOMÉ,02089,055836,0,0,25,127,1,6,1,34,35,5,15,4,20
05,007,SANTO TOMÉ,02089,055877,0,0,23,127,1,3,0,45,24,2,11,10,14
05,009,MONTE CASEROS,02099,056078,0,0,0,127,0,4,0,63,16,4,0,8,0
05,009,MONTE CASEROS,02099,056086,0,0,1,127,0,3,0,60,18,8,0,7,8
05,009,MONTE CASEROS,02099,056095,0,0,4,127,0,7,0,49,18,2,1,7,2
05,011,BELLA VISTA,02112,056205,0,0,35,127,0,6,0,46,18,5,13,3,9
05,011,BELLA VISTA,02112,056238,0,0,36,127,2,3,0,51,31,5,2,3,9
05,011,BELLA VISTA,02112,056240,0,0,0,127,0,0,0,83,28,0,4,5,5
05,017,CONCEPCIÓN,02154,056545,0,0,0,127,0,2,30,45,11,2,10,8,6
05,018,MBURUCUYÁ,02157,056582,0,0,24,127,1,22,4,53,10,1,14,8,6
05,019,ITUZAINGÓ,02161,056605,0,0,1,127,0,12,0,55,23,3,10,7,7
05,001,CAPITAL,02037,054551,0,0,3,126,0,2,0,47,42,2,22,2,14
05,001,CAPITAL,02038,054594,0,0,3,126,0,8,0,47,40,4,0,7,10
05,001,CAPITAL,02038,054618,0,0,5,126,2,5,1,45,26,4,12,9,8
05,001,CAPITAL,02039,054653,0,0,29,126,3,6,0,37,48,4,15,9,8
05,001,CAPITAL,02041,054739,0,0,0,126,0,7,0,40,23,0,0,14,4
05,001,CAPITAL,02044,055027,0,0,14,126,2,12,0,22,48,3,9,10,8
05,001,CAPITAL,02044,055045,0,0,0,126,1,3,0,36,37,4,16,0,1
05,001,CAPITAL,02045,055070,0,0,25,126,12,7,0,40,33,6,12,9,2
05,001,CAPITAL,02045,055071,0,0,24,126,1,4,0,29,36,3,12,8,5
05,001,CAPITAL,02045,055074,0,0,0,126,0,13,0,48,23,8,11,7,9
05,002,GOYA,02054,055261,0,0,1,126,0,5,1,46,33,4,10,8,15
05,002,GOYA,02057,055365,0,0,3,126,1,7,2,43,21,3,1,0,5
05,003,CURUZÚ CUATIÁ,02058,055384,0,0,4,126,0,3,0,57,28,1,5,8,4
05,003,CURUZÚ CUATIÁ,02058,055410,0,0,4,126,0,3,0,38,17,5,8,8,10
05,004,MERCEDES,02064,055490,0,0,18,126,0,2,4,74,19,3,9,3,2
05,004,MERCEDES,02065,055558,0,0,8,126,0,0,0,83,14,5,5,2,6
05,005,ESQUINA,02071,055617,0,0,0,126,1,5,0,63,27,7,4,8,7
05,005,ESQUINA,02071,055619,0,0,1,126,0,9,0,49,15,4,5,6,6
05,005,ESQUINA,02071,055626,0,0,0,126,1,11,0,53,9,1,7,12,2
05,006,LAVALLE,02079,055734,0,0,0,126,1,1,0,18,9,3,0,5,1
05,008,PASO DE LOS LIBRES,02093,055934,0,0,1,126,0,3,1,59,30,1,11,9,3
05,008,PASO DE LOS LIBRES,02093,055995,0,0,16,126,0,2,1,52,19,0,23,11,2
05,008,PASO DE LOS LIBRES,02093,056009,0,0,14,126,2,3,0,40,35,4,15,6,0
05,009,MONTE CASEROS,02103,056113,0,0,9,126,0,6,0,76,9,0,8,8,14
05,010,SAN LUIS DEL PALMAR,02105,056138,0,0,18,126,3,4,0,47,24,7,9,5,8
05,010,SAN LUIS DEL PALMAR,02105,056162,0,0,2,126,1,8,0,61,26,8,1,12,2
05,014,GENERAL PAZ,02136,056417,0,0,25,126,0,3,0,38,37,2,3,7,4
05,015,SALADAS,02138,056432,0,0,1,126,0,6,0,48,47,0,7,0,3
05,015,SALADAS,02141,056465,0,0,1,126,1,11,0,70,17,8,5,11,4
05,016,SAN MARTÍN,02143,056494,0,0,7,126,0,16,1,39,32,3,4,2,5
05,017,CONCEPCIÓN,02154,056537,0,0,1,126,0,1,23,53,9,1,9,2,0
05,017,CONCEPCIÓN,02154,056550,0,0,0,126,2,0,30,35,20,0,13,10,1
05,017,CONCEPCIÓN,02154,056551,0,0,0,0,126,44,29,3,4,0,6,1,15
05,020,SAUCE,02171,056693,0,0,7,126,0,4,0,73,14,7,4,4,4
05,022,GENERAL ALVEAR,02184,056774,0,0,5,126,0,18,0,51,24,3,6,3,6
05,023,SAN MIGUEL,02188,056804,0,0,38,126,0,20,0,31,20,2,7,5,24
05,001,CAPITAL,02038,054621,0,0,14,125,1,4,0,38,38,9,14,8,11
05,001,CAPITAL,02039,054648,0,0,27,125,1,7,1,33,43,5,8,9,5
05,001,CAPITAL,02039,054658,0,0,24,125,3,6,0,36,38,4,6,17,4
05,001,CAPITAL,02041,054697,0,0,16,125,0,6,2,36,34,7,20,5,4
05,001,CAPITAL,02041,054735,0,0,16,125,3,5,1,39,31,0,17,8,5
05,001,CAPITAL,02041,054743,0,0,16,125,1,7,2,45,23,2,12,8,6
05,001,CAPITAL,02041,054746,0,0,26,125,0,4,2,42,32,3,11,7,4
05,001,CAPITAL,02044,054998,0,0,0,125,1,4,0,46,31,0,16,12,7
05,001,CAPITAL,02046,055093,0,0,15,125,1,1,1,42,38,0,10,14,2
05,002,GOYA,02054,055251,0,0,16,125,0,6,0,48,35,1,9,5,5
